date,code,field,time,focal_patch,order,family,species_name,count,location,time_sampled_mins,time_sampled_secs,feeding,niche,current_dispersal,voltinism ,stage,size,Parasitised ,notes,pic_obs_samp,Written
15/08/2023,S_1.1,Stoneyland,1,1,Collembola ,Sminthuridae,"Sminthurus viridis (Linnaeus, 1758)",1,Leaf,13,3,Biting/Chewing,Omnivore,Hop,Multivoltine,Adult,XS,N,,Sampeld,written up 15/08/2023
15/08/2023,S_1.1,Stoneyland,1,1,Hemiptera ,Anthocoridae,"Anthocoris sp. (Fallen, 1814) (Juv)",1,Leaf,10,13,Piercing/Sucking,Predator,Fly,Multivoltine ,Juvenile,XS,N,,Observation ,written up 15/08/2023
15/08/2023,S_1.2,Stoneyland,1,2,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
15/08/2023,S_1.2,Stoneyland,1,2,Collembola,,,0,,,,,,,,,,,,,written up 25/03/2024
15/08/2023,S_1.2,Stoneyland,1,2,Diptera,,,0,,,,,,,,,,,,,written up 25/03/2024
15/08/2023,S_1.2,Stoneyland,1,2,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
15/08/2023,S_1.2,Stoneyland,1,2,Coleoptera,Chrysomelidae,"Cassida rubiginosa (Müller, 1776)",1,Leaf,13,38,Biting/Chewing,Predator,Walk,Univoltine ,Adult,M,N,,Sampled,written up 15/08/2023
15/08/2023,S_1.2,Stoneyland,1,2,Coleoptera,Chrysomelidae,"Longitarsus sp. (Scopoli, 1763) (Morpho 1)",1,Rossette ,11,12,Biting/Chewing,Herbivore,Hop,Facultative,Adult,S,N,,Sampled,written up 15/08/2023
15/08/2023,S_1.2,Stoneyland,1,2,Coleoptera,Curculionidae,"Ceutorhynchus litura (Fabricius, 1775)",1,Stem ,7,20,Biting/Chewing,Herbivore,Fly,Univoltine ,Adult,M,N,,Observation ,written up 15/08/2023
15/08/2023,S_1.2,Stoneyland,1,2,Hemiptera ,Aphididae,"Brachycaudus cardui (Linnaeus, 1758)",5,Stem near flower heads,8,44,Piercing/Sucking,Herbivore,Walk,Multivoltine,Both,S,Y,Mummified ,Observation ,written up 15/08/2023
30/08/2023,S_2.1,Stoneyland,2,1,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
30/08/2023,S_2.1,Stoneyland,2,1,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
30/08/2023,S_2.1,Stoneyland,2,1,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
30/08/2023,S_2.1,Stoneyland,2,1,Collembola  ,Sminthuridae,"Sminthurus viridis (Linnaeus, 1758)",1,Leaf,7,22,Biting/Chewing,Herbivore,Hop,Multivoltine ,Juvenile,XS,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.1,Stoneyland,2,1,Diptera,Cecidomyiidae,Aphidoletes sp. ,2,Rossette ,9,55,Biting/Chewing,Predator,Walk,Multivoltine ,Juvenile,XS,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.1,Stoneyland,2,1,Hemiptera ,,Auchenorrhyncha sp. (Obs),2,Leaf near top ,14,45,Piercing/Sucking ,Herbivore,,,,M,N,,Observation ,written up 07/09/2023
30/08/2023,S_2.1,Stoneyland,2,1,Hemiptera ,,Auchenorrhyncha sp. (Obs),2,Leaf near top ,14,40,Piercing/Sucking ,Herbivore,,,,M,N,,Observation ,written up 07/09/2023
30/08/2023,S_2.1,Stoneyland,2,1,Thysanoptera ,Thripidae ,"Thripidae sp. (Stephens, 1829) (Morpho 2)",1,Leaf near top,5,12,Biting/Chewing,Herbivore,Fly,Multivoltine,Adult,XS,N,,Observation ,written up 07/09/2023
30/08/2023,S_2.1,Stoneyland,2,1,Diptera,Agromyzidae,"Agromyzidae sp. (Fallén, 1823) (Mine)",2,Leaf near top,11,38,Scraping,Herbivore,Walk,Bivoltine,Juvenile,S,N,,Pictured,written up 07/09/2023
30/08/2023,S_2.2,Stoneyland,2,2,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
30/08/2023,S_2.2,Stoneyland,2,2,Araneae ,Linyphiidae,"Linyphiidae sp. (Blackwall, 1859) (Morpho 1)",1,Leaf,11,50,Biting/Sucking,Predator,Walk,Multivoltine,Adult,S,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.2,Stoneyland,2,2,Araneae ,Linyphiidae,"Linyphiidae sp. (Blackwall, 1859) (Morpho 2)",1,Leaf near base,3,31,Biting/Sucking,Predator,Walk,Multivoltine,Adult,XS,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.2,Stoneyland,2,2,Coleoptera,Curculionidae,"Cleonis pigra (Scopoli, 1763)",1,Leaf near base,10,40,Biting/Chewing,Herbivore,Fly,Bivoltine,Adult,M,N,,Observation ,written up 07/09/2023
30/08/2023,S_2.2,Stoneyland,2,2,Collembola,Sminthuridae,"Sminthurus sp. (Latreille, 1802) (Morpho 1)",1,Leaf,8,20,Biting/Chewing,Herbivore,Hop,Multivoltine ,Adult,XS,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.2,Stoneyland,2,2,Diptera,Cecidomyiidae,Aphidoletes sp. ,7,Rossette ,12,32,Biting/Chewing,Predator,Walk,Multivoltine,Juvenile,XS,N,,Pictured,written up 07/09/2023
30/08/2023,S_2.2,Stoneyland,2,2,Diptera,Ceratopogonidae,"Ceratopogonidae sp. (Newman, 1834)",1,Leaf,7,57,Biting/Sucking,Parasite ,Fly,Facultative,Adult,XS,N,Stuck in a pool of water on leaf,Sampled,written up 07/09/2023
30/08/2023,S_2.2,Stoneyland,2,2,Hemiptera ,,Auchenorrhyncha sp. (Obs),1,Leaf near top ,14,36,Piercing/Sucking ,Herbivore,,,,M,N,,Observation ,written up 07/09/2023
30/08/2023,S_2.2,Stoneyland,2,2,Hemiptera ,,Auchenorrhyncha sp. (Obs),1,Leaf near top ,13,40,Piercing/Sucking ,Herbivore,,,,M,N,,Observation ,written up 07/09/2023
30/08/2023,S_2.2,Stoneyland,2,2,Thysanoptera,Thripidae ,"Thripidae sp. (Stephens, 1829) (Juvenile Morpho 3)",2,Leaf near base,9,4,Biting/Chewing,Herbivore,Walk,Multivoltine,Juvenile,XS,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.3,Stoneyland,2,3,Diptera,,,0,,,,,,,,,,,,,written up 25/03/2024
30/08/2023,S_2.3,Stoneyland,2,3,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
30/08/2023,S_2.3,Stoneyland,2,3,Araneae,Thomisidae,"Xysticus sp. (C. L. Koch, 1835)",1,Underside leaf near base ,4,9,Biting/Sucking,Predator,Walk,Univoltine ,Adult,M,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.3,Stoneyland,2,3,Araneae ,Linyphiidae,"Linyphiidae sp. (Blackwall, 1859) (Morpho 2)",1,Underside leaf near base ,7,25,Biting/Sucking,Predator,Walk,Multivoltine,Adult,XS,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.3,Stoneyland,2,3,Coleoptera,Chrysomelidae,"Alticini sp. (Newman, 1834)",1,Leaf near top ,6,18,Biting/Chewing,Herbivore ,Fly,Facultative,Adult,S,N,,Sampled ,written up 07/09/2023
30/08/2023,S_2.3,Stoneyland,2,3,Collembola ,Sminthuridae,"Sminthurus viridis (Linnaeus, 1758)",1,Leaf,5,16,Biting/Chewing,Omnivore,Hop,Multivoltine,Adult,XS,N,,Observation,written up 07/09/2023
30/08/2023,S_2.3,Stoneyland,2,3,Hemiptera ,,Auchenorrhyncha sp. (Obs),2,Leaf,14,40,Piercing/Sucking ,Herbivore,,,,S,N,,Observation,written up 07/09/2023
30/08/2023,S_2.3,Stoneyland,2,3,Hemiptera ,Cicadellidae,Cicadellidae sp. (Juvenile Morpho 1),1,Leaf near top,13,3,Piercing/Sucking,Herbivore,Hop,,Juvenile,M,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.3,Stoneyland,2,3,Hemiptera ,Cicadellidae,"Evacanthus sp. (Lepeletier & Serville, 1828)",1,Leaf,11,49,Piercing/Sucking,Herbivore,Hop,Facultative,Adult,M,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.3,Stoneyland,2,3,Thysanoptera,Thripidae ,"Thripidae sp. (Stephens, 1829) (Morpho 1)",1,Rossette ,2,32,Biting/Chewing,Herbivore ,Fly,Multivoltine ,Adult,XS,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.3,Stoneyland,2,3,Diptera,Agromyzidae,"Agromyzidae sp. (Fallén, 1823) (Mine)",2,Leaf near base,8,4,Scraping,Herbivore,Walk,Bivoltine,Juvenile,S,N,,Pictured,written up 07/09/2023
30/08/2023,S_2.4,Stoneyland,2,4,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
30/08/2023,S_2.4,Stoneyland,2,4,Diptera,,,0,,,,,,,,,,,,,written up 25/03/2024
30/08/2023,S_2.4,Stoneyland,2,4,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
30/08/2023,S_2.4,Stoneyland,2,4,Coleoptera,Apionidae,"Apion carduorum (Kirby, 1808)",1,Leaf,14,33,Biting/Chewing,Herbivore,Fly,Univoltine ,Adult,S,N,,Sampled ,written up 07/09/2023
30/08/2023,S_2.4,Stoneyland,2,4,Coleoptera,Chrysomelidae,"Longitarsus sp. (Scopoli, 1763) (Morpho 1)",1,Leaf,12,4,Biting/Chewing,Herbivore,Hop,Facultative,Adult,S,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.4,Stoneyland,2,4,Coleoptera,Coccinellidae,"Coccinella septempunctata (Linnaeus, 1758)",1,Leaf near top ,3,6,Biting/Chewing,Predator ,Fly,Facultative,Adult,M,N,,Pictured,written up 07/09/2023
30/08/2023,S_2.4,Stoneyland,2,4,Collembola,Entomobryidae,Entomobryidae sp. (Morpho 1),2,Leaf,10,20,Biting/Chewing,Herbivore,Hop,Multivoltine,Juvenile,XS,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.4,Stoneyland,2,4,Collembola ,Sminthuridae,"Sminthurus viridis (Linnaeus, 1758)",1,Underside leaf,3,58,Biting/Chewing,Omnivore,Hop,Multivoltine,Juvenile,XS,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.4,Stoneyland,2,4,Hemiptera ,Cicadellidae,Cicadellidae sp. (Juvenile Morpho 2),1,Leaf,13,25,Piercing/Sucking,Herbivore,Hop,,Juvenile,M,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.4,Stoneyland,2,4,Hemiptera ,Aphididae,"Capitophorus sp. (van der Goot, 1913) (Morpho 2)",4,Leaf,12,50,Piercing/Sucking,Herbivore ,Walk,Multivoltine,Both,S,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.4,Stoneyland,2,4,Thysanoptera,Thripidae ,"Thripidae sp. (Stephens, 1829) (Morpho 4)",3,Stem,0,10,Biting/Chewing,Herbivore,Walk,Multivoltine,Juvenile,XS,N,,Sampled,written up 07/09/2023
30/08/2023,S_2.4,Stoneyland,2,4,Diptera,Agromyzidae,"Agromyzidae sp. (Fallén, 1823) (Mine)",1,Leaf near top ,11,1,Scraping,Herbivore,Walk,Bivoltine,Juvenile,S,N,,Pictured,written up 07/09/2023
07/08/2023,S_3.1,Stoneyland,3,1,Hemiptera,,,0,,,,,,,,,,,,,written up 25/03/2024
07/08/2023,S_3.1,Stoneyland,3,1,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
07/08/2023,S_3.1,Stoneyland,3,1,Araneae,Linyphiidae,"Linyphiidae sp. (Blackwall, 1859) (Morpho 1)",1,Leaf near base,1,20,Biting/Sucking,Predator,Walk,Multivoltine,Adult,S,N,Builds web from the basal leaves,Observed ,Written up 08/08/2023
07/08/2023,S_3.1,Stoneyland,3,1,Coleoptera,Nitidulidae,"Nitidulidae sp. (Latreille, 1802)",1,Leaf,12,30,Biting/Chewing,Pollinator,Fly,Multivoltine,Adult,XS,N,,Sampled,Written up 08/08/2023
07/08/2023,S_3.1,Stoneyland,3,1,Collembola ,Sminthuridae,"Sminthurus viridis (Linnaeus, 1758)",2,Leaf,6,20,Biting/Chewing,Omnivore,Hop,Multivoltine,Both,XS,N,One juvinile and one adult? ,Sampled,Written up 08/08/2023
07/08/2023,S_3.1,Stoneyland,3,1,Diptera,Phoridae,"Phoridae sp. (Curtis, 1833) (Morpho 2)",1,Leaf near top ,13,24,Sponging,Detritivore,Fly,Multivoltine,Adult,XS,N,,Sampled,Written up 08/08/2023
07/08/2023,S_3.2,Stoneyland,3,2,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
07/08/2023,S_3.2,Stoneyland,3,2,Diptera,,,0,,,,,,,,,,,,,written up 25/03/2024
07/08/2023,S_3.2,Stoneyland,3,2,Hemiptera,,,0,,,,,,,,,,,,,written up 25/03/2024
07/08/2023,S_3.2,Stoneyland,3,2,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
07/08/2023,S_3.2,Stoneyland,3,2,Coleoptera,Chrysomelidae,"Alticini sp. (Newman, 1834) (obs)",1,Leaf,,,Biting/Chewing,Herbivore ,Fly,Facultative,Adult,S,N,,Observed ,Written up 08/08/2023
07/08/2023,S_3.2,Stoneyland,3,2,Collembola ,Sminthuridae,"Sminthurus viridis (Linnaeus, 1758)",1,Leaf,,,Biting/Chewing,Omnivore,Hop,Multivoltine,Juvenile,XS,N,,Sampled,Written up 08/08/2023
13/09/2023,S_3.3,Stoneyland,3,3,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
13/09/2023,S_3.3,Stoneyland,3,3,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
13/09/2023,S_3.3,Stoneyland,3,3,Coleoptera,Apionidae,"Apion carduorum (Kirby, 1808)",1,Stem,9,2,Biting/Chewing,Herbivore,Fly,Univoltine ,Adult,S,N,,Sampled,written up 29/09/2023
13/09/2023,S_3.3,Stoneyland,3,3,Coleoptera,Chrysomelidae,"Longitarsus sp. (Scopoli, 1763) (Morpho 1)",2,"Leaf, underside leaf ",6,42,Biting/Chewing,Herbivore,Hop,Facultative,Adult,S,N,,Sampled,written up 29/09/2023
13/09/2023,S_3.3,Stoneyland,3,3,Collembola ,Sminthuridae,"Sminthurus viridis (Linnaeus, 1758)",1,Leaf,14,50,Biting/Chewing,Omnivore,Hop,Multivoltine,Adult,XS,N,,Observation,written up 29/09/2023
13/09/2023,S_3.3,Stoneyland,3,3,Diptera,Drosophilidae,"Lordiphosa sp. (Basden, 1961)",1,Rossette ,13,50,Sponging ,Herbivore,Fly,Multivoltine ,Adult,S,N,,Sampled,written up 29/09/2023
13/09/2023,S_3.3,Stoneyland,3,3,Hemiptera,Microphysidae,"Microphysidae sp. (Dohrn, 1859) (Morpho 2)",1,Rossette ,2,33,Piercing/Sucking,Predator,Fly,Multivoltine,Adult,S,N,,Sampled,written up 29/09/2023
13/09/2023,S_3.3,Stoneyland,3,3,Hemiptera ,Aphididae,"Uroleucon cirsii (Linnaeus, 1758)",32,Stem near top,12,0,Piercing/Sucking,Herbivore,Walk,Multivoltine,Both,S,N,,Observation,written up 29/09/2023
13/09/2023,S_3.3,Stoneyland,3,3,Hemiptera ,Aphidae,"Capitophorus sp. (van der Goot, 1913) (Morpho 1)",4,Under leaf near top,0,23,Piercing/Sucking,Herbivore ,Walk,Multivoltine,Juvenile,S,N,,Observation,written up 29/09/2023
13/09/2023,S_3.3,Stoneyland,3,3,Diptera,Agromyzidae,"Agromyzidae sp. (Fallén, 1823) (Mine)",2,Leaf,10,20,Scraping,Herbivore,Walk,Bivoltine,Juvenile,S,N,,Pictured,written up 29/09/2023
13/09/2023,S_3.4,Stoneyland,3,4,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
13/09/2023,S_3.4,Stoneyland,3,4,Diptera,,,0,,,,,,,,,,,,,written up 25/03/2024
13/09/2023,S_3.4,Stoneyland,3,4,Coleoptera,Chrysomelidae,"Alticini sp. (Newman, 1834)",1,Underside leaf near top,11,40,Biting/Chewing,Herbivore ,Fly,Facultative,Adult,S,N,,Observation,written up 29/09/2023
13/09/2023,S_3.4,Stoneyland,3,4,Collembola,Entomobryidae,Entomobryidae sp. (Morpho 1),1,Leaf,14,20,Biting/Chewing,Herbivore,Hop,Multivoltine,Juvenile,XS,N,,Observation,written up 29/09/2023
13/09/2023,S_3.4,Stoneyland,3,4,Collembola,Sminthuridae,"Sminthurus viridis (Linnaeus, 1758)",4,Leaf,10,1,Biting/Chewing,Omnivore,Hop,Multivoltine,Both,XS,N,,Sampled,written up 29/09/2023
13/09/2023,S_3.4,Stoneyland,3,4,Hemiptera,Cicadellidae ,"Deltocephalinae sp. (Dallas, 1870) (Morpho 1)",2,Leaf,14,21,Piercing/Sucking,Herbivore,Fly,Facultative,Adult,S,N,,Sampled,written up 29/09/2023
13/09/2023,S_3.4,Stoneyland,3,4,Hemiptera ,Aphididae,"Uroleucon cirsii (Linnaeus, 1758)",19,Stem,14,15,Piercing/Sucking,Herbivore,Walk,Multivoltine,Both,S,N,,Observation,written up 29/09/2023
13/09/2023,S_3.4,Stoneyland,3,4,Hemiptera ,Aphrophoridae,"Philaenus spumarius (Linnaeus, 1758)",1,Stem,7,2,Piercing/Sucking,Herbivore,Fly,Univoltine ,Adult,M,N,,Observation,written up 29/09/2023
13/09/2023,S_3.4,Stoneyland,3,4,Hymenoptera,Braconidae,"Exotela sp. (Förster, 1863)",1,Underside leaf,12,37,Biting/Chewing,Parasitoid,Fly,Bivoltine,Adult,S,N,,Sampled,written up 29/09/2023
13/09/2023,S_3.4,Stoneyland,3,4,Hymenoptera,Myrmicinae,"Myrmica sp. (Latreille, 1804)",1,Leaf,6,10,Biting/Chewing,Omnivore,Walk,Multivoltine,Adult,M,N,,Sampled,written up 29/09/2023
13/09/2023,S_3.4,Stoneyland,3,4,Diptera,Agromyzidae,"Agromyzidae sp. (Fallén, 1823) (Mine)",2,Leaf,9,40,Scraping,Herbivore,Walk,Bivoltine,Juvenile,S,N,,Pictured,written up 29/09/2023
13/09/2023,S_3.5,Stoneyland,3,5,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
13/09/2023,S_3.5,Stoneyland,3,5,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
13/09/2023,S_3.5,Stoneyland,3,5,Collembola  ,Sminthuridae,"Sminthurus viridis (Linnaeus, 1758)",1,Underside leaf,8,39,Biting/Chewing,Herbivore,Hop,Multivoltine ,Juvenile,XS,N,,Sampled,written up 29/09/2023
13/09/2023,S_3.5,Stoneyland,3,5,Diptera,Drosophilidae,"Lordiphosa sp. (Basden, 1961)",2,Leaf near top,14,50,Sponging ,Herbivore,Fly,Multivoltine ,Adult,S,N,,Sampled,written up 29/09/2023
13/09/2023,S_3.5,Stoneyland,3,5,Hemiptera ,Miridae,"Lygus sp. (Hahn, 1833)",1,Leaf near top ,14,25,Piercing/Sucking,Herbivore,Fly,Multivoltine ,Adult,L,N,,Sampled,written up 29/09/2023
13/09/2023,S_3.5,Stoneyland,3,5,Hemiptera ,Cicadellidae,"Cicadellidae Sp. (Latreille, 1802) (Morpho 1)",1,Leaf near top ,12,30,Piercing/Sucking,Herbivore ,Fly,,Adult,S,N,,Sampled,written up 29/09/2023
13/09/2023,S_3.5,Stoneyland,3,5,Hemiptera ,Aphrophoridae ,"Aphrophoridae sp. (Amyot & Serville, 1843) (Morpho 1)",1,Leaf near top ,12,15,Piercing/Sucking,Herbivore,Fly,Facultative,Adult,S,N,,Sampled,written up 29/09/2023
13/09/2023,S_3.5,Stoneyland,3,5,Hemiptera ,Aphidae,"Aphidae sp. (Latreille, 1802)",25,Underside leaf,6,11,Piercing/Sucking,Herbivore,Walk,Multivoltine,Both,S,N,,Observation ,written up 29/09/2023
13/09/2023,S_3.5,Stoneyland,3,5,Hymenoptera,Chalcidoidea,Chalcidoidea sp. (Morpho 1),1,Lear near top ,14,40,Biting/Chewing,Parasitoid,Fly,,Adult,XS,N,,Observation ,written up 29/09/2023
13/09/2023,S_3.5,Stoneyland,3,5,Thysanoptera,Thripidae ,"Thripidae sp. (Stephens, 1829) (Morpho 2)",1,Underside leaf,6,10,Biting/Chewing,Herbivore,Fly,Multivoltine,Adult,XS,,,Sampled,written up 29/09/2023
13/09/2023,S_3.5,Stoneyland,3,5,Thysanoptera,Thripidae ,"Thripidae sp. (Schäffer, 1896) (Morpho 3)",1,Underside leaf,6,5,Biting/Chewing,Herbivore,Walk,Multivoltine,Juvenile,XS,N,,Sampled,written up 29/09/2023
18/09/2023,W_A_1.1,Warren A,1,1,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
18/09/2023,W_A_1.1,Warren A,1,1,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
18/09/2023,W_A_1.1,Warren A,1,1,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
18/09/2023,W_A_1.1,Warren A,1,1,Collembola,Entomobryidae,Entomobryidae sp. (Morpho 1),1,Rosette,6,40,Biting/Chewing,Herbivore,Hop,Multivoltine,Juvenile,XS,N,,Sampled,written up 20/11/2023
18/09/2023,W_A_1.1,Warren A,1,1,Collembola ,Sminthuridae,"Sminthurus viridis (Linnaeus, 1758)",1,Stem,5,29,Biting/Chewing,Omnivore,Hop,Multivoltine,Adult,XS,N,,Sampled,written up 20/11/2023
18/09/2023,W_A_1.1,Warren A,1,1,Diptera,Drosophilidae,"Lordiphosa sp. (Basden, 1961)",2,Leaf near top ,14,40,Sponging ,Herbivore,Fly,Multivoltine ,Adult,S,N,,Sampled,written up 20/11/2023
18/09/2023,W_A_1.1,Warren A,1,1,Diptera,Sepsidae ,"Sepsis punctum (Fabricius, 1794)",1,Leaf,13,33,Sponging,Herbivore,Fly,Multivoltine,Adult,S,N,,Sampled,written up 20/11/2023
18/09/2023,W_A_1.1,Warren A,1,1,Diptera,Drosophilidae,"Drosophilidae sp. (Rondani, 1856) (Morpho 2)",1,Underside leaf,11,50,Sponging,Herbivore,Fly,Multivoltine,Adult,S,N,,Sampled,written up 20/11/2023
18/09/2023,W_A_1.1,Warren A,1,1,Diptera,Cecidomyiidae,Aphidoletes sp. ,1,Leaf,4,15,Biting/Chewing,Predator,Walk,Multivoltine,Juvenile,XS,N,,Sampled,written up 20/11/2023
18/09/2023,W_A_1.1,Warren A,1,1,Hemiptera ,Aphididae,"Capitophorus sp. (van der Goot, 1913) (Morpho 1)",17,Underside leaf,11,42,Piercing/Sucking,Herbivore ,Walk,Multivoltine,Both,S,N,,Observation,written up 20/11/2023
18/09/2023,W_A_1.1,Warren A,1,1,Hemiptera ,Cicadellidae,"Cicadellidae Sp. (Latreille, 1802) (Morpho 1)",1,Leaf,9,20,Piercing/Sucking,Herbivore ,Fly,,Adult,S,N,,Sampled,written up 20/11/2023
18/09/2023,W_A_1.1,Warren A,1,1,Hemiptera ,Aphididae,"Uroleucon cirsii (Linnaeus, 1758)",1,Rosette,7,35,Piercing/Sucking,Herbivore,Walk,Multivoltine,Juvenile,S,N,,Sampled,written up 20/11/2023
18/09/2023,W_A_1.1,Warren A,1,1,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
18/09/2023,W_A_1.1,Warren A,1,1,Collembola,,,0,,,,,,,,,,,,,written up 25/03/2024
18/09/2023,W_A_1.1,Warren A,1,1,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
18/09/2023,W_A_1.2,Warren A,1,2,Coleoptera,Chrysomelidae,"Longitarsus sp. (Scopoli, 1763) (Morpho 1)",2,Underside dead leaf near top,13,45,Biting/Chewing,Herbivore,Fly,Facultative,Adult,S,N,,Sampled,written up 18/10/2023
18/09/2023,W_A_1.2,Warren A,1,2,Dermaptera,Forficulidae,"Forficula auricularia (Linnaeus, 1758)",2,Underside leaf,11,9,Biting/Chewing,Omnivore,Walk,Facultative,Adult,L,N,,Observation,written up 18/10/2023
18/09/2023,W_A_1.2,Warren A,1,2,Diptera,Cecidomyiidae,"Lestopiplosis sp. (Gagné & Jaschhof, 2017)",3,"Underside leaf, seeded flower head",11,48,Biting/Chewing,Predator,Walk ,Multivoltine ,Juvenile,XS,N,,Sampled,written up 18/10/2023
18/09/2023,W_A_1.2,Warren A,1,2,Hemiptera ,Aphidae,"Capitophorus sp. (van der Goot, 1913) (Morpho 1 Alate)",1,Underside leaf,10,30,Piercing/Sucking,Herbivore,Fly,Multivoltine,Adult,S,N,,Sampled,written up 18/10/2023
18/09/2023,W_A_1.2,Warren A,1,2,Hemiptera ,Aphidae,"Capitophorus sp. (van der Goot, 1913) (Morpho 1)",76,Underside leaf,10,20,Piercing/Sucking,Herbivore ,Walk,Multivoltine,Both,S,N,,Sampled,written up 18/10/2023
18/09/2023,W_A_1.2,Warren A,1,2,Diptera,Agromyzidae,"Agromyzidae sp. (Fallén, 1823) (Mine)",1,Leaf,7,8,Scraping,Herbivore,Walk,Bivoltine,Juvenile,S,N,,Pictured,written up 18/10/2023
14/08/2023,W_A_2.1,Warren A,2,1,Araneae,Thomisidae,"Thomisidae sp. (Sundevall, 1833) (obs)",1,Leaf near base,,,Biting/Chewing,Predator,Walk,,,S,N,,Observation ,written up 16/08/2023
14/08/2023,W_A_2.1,Warren A,2,1,Collembola ,Entomobryidae,Entomobryidae sp. (Morpho 1),1,Leaf near base,,,Biting/Chewing,Herbivore,Hop,Multivoltine,Adult,XS,N,,Sampled,written up 16/08/2023
14/08/2023,W_A_2.1,Warren A,2,1,Diptera,,"Diptera sp. (Linnaeus, 1758) (obs)",2,Leaf near top ,,,Sponging,,Fly ,,Adult,S,N,,Observation ,written up 16/08/2023
14/09/2023,W_A_2.2,Warren A,2,2,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
14/09/2023,W_A_2.2,Warren A,2,2,Collembola,,,0,,,,,,,,,,,,,written up 25/03/2024
14/09/2023,W_A_2.2,Warren A,2,2,Araneae ,Agelenidae,"Agelenidae sp. (C. L. Koch, 1837)",1,Dead leaf near base,2,50,Biting/Sucking,Predator,Walk,,Adult,M,N,,Observation,written up 17/10/2023
14/09/2023,W_A_2.2,Warren A,2,2,Diptera,Tipulidae,"Tipulidae sp. (Latreille, 1802)",1,Stem near dead flowers,13,10,Sucking,Herbivore,Fly,Facultative,Adult,XL,N,,Sampled,written up 17/10/2023
14/09/2023,W_A_2.2,Warren A,2,2,Diptera,Drosophilidae,"Lordiphosa sp. (Basden, 1961)",1,Leaf,7,26,Sponging ,Herbivore,Fly,Multivoltine ,Adult,S,N,,Observation,written up 17/10/2023
14/09/2023,W_A_2.2,Warren A,2,2,Hemiptera ,Cicadellidae,"Cicadellidae Sp. (Latreille, 1802) (Morpho 1)",1,Leaf,14,32,Piercing/Sucking,Herbivore ,Fly,,Adult,S,N,,Sampled,written up 17/10/2023
14/09/2023,W_A_2.2,Warren A,2,2,Hemiptera ,Aphidae,"Capitophorus sp. (van der Goot, 1913) (Morpho 1)",18,Underside leaf,11,27,Piercing/Sucking,Herbivore ,Walk,Multivoltine,Both,S,N,,Observation,written up 17/10/2023
14/09/2023,W_A_2.2,Warren A,2,2,Hemiptera ,Cicadellidae,"Cicadellidae sp. (Latreille, 1802) (Morpho 2)",1,Leaf,7,30,Piercing/Sucking,Herbivore ,Fly,,Adult,M,N,,Observation,written up 17/10/2023
14/09/2023,W_A_2.2,Warren A,2,2,Hymenoptera,Vespidae,"Dolichovespula saxonica (Fabricius, 1793)",1,Leaf,10,17,Biting/Chewing,Predator,Fly,Multivoltine,Adult,L,N,Very breif visit,Observation ,written up 17/10/2023
14/09/2023,W_A_2.2,Warren A,2,2,Hymenoptera,Braconidae,"Braconidae sp. (Latreille, 1829) (Morpho 1)",1,Leaf,7,29,Biting/Chewing,Parasitoid,Fly,Multivoltine,Adult,S,N,,Sampled,written up 17/10/2023
